Program,Homo
Version,1.3
Input file,Dataset16_tree_order.aln
Data,Amino acids
Sequences,70


Seq. 1.,Seq. 2.,Chi-square,df,p,d_EMS,d_EFS,d_AMS,d_AFS,Sites
Mortierella_verticillata,Lithobius_forficatus,275.960308,188,3.055024e-05,1.213402e-02,5.931181e-03,3.625868e-01,9.995430e+00,4061
Mortierella_verticillata,Drosophila_melanogaster,253.014115,189,1.289647e-03,1.021534e-02,5.837715e-03,3.568390e-01,8.677562e+00,5106
Mortierella_verticillata,Daphnia_pulex,267.040576,190,1.925127e-04,8.968736e-03,5.629608e-03,3.282801e-01,8.741713e+00,4809
Mortierella_verticillata,Eunicella_verrucosa,286.908720,187,3.563275e-06,1.217632e-02,6.445523e-03,3.648521e-01,9.698234e+00,4158
Mortierella_verticillata,Acropora_digitifera,253.665450,188,9.990262e-04,1.137107e-02,6.038059e-03,3.952184e-01,1.074146e+01,3438
Mortierella_verticillata,Platygyra_carnosa,270.487675,187,6.244464e-05,1.139729e-02,7.668308e-03,3.905167e-01,9.480893e+00,3451
Mortierella_verticillata,Nematostella_vectensis,294.241521,189,1.445958e-06,1.078932e-02,5.818172e-03,3.802387e-01,1.029562e+01,4379
Mortierella_verticillata,Bolocera_tuediae,192.600944,180,2.469309e-01,1.353297e-02,8.749831e-03,3.532050e-01,1.447990e+01,1208
Mortierella_verticillata,Aiptasia_pallida,272.789837,188,5.201864e-05,1.268401e-02,7.633791e-03,3.418870e-01,1.076301e+01,3052
Mortierella_verticillata,Hormathia_digitata,221.407008,183,2.765501e-02,1.511257e-02,8.573057e-03,3.791210e-01,1.410491e+01,1599
Mortierella_verticillata,Aurelia_aurita,242.227134,180,1.360464e-03,1.187818e-02,9.160408e-03,3.856793e-01,1.209455e+01,1869
Mortierella_verticillata,Periphylla_periphylla,237.570667,184,4.744414e-03,1.357297e-02,8.064292e-03,3.542973e-01,1.341901e+01,1952
Mortierella_verticillata,Hydra_viridissima,241.054798,186,4.059769e-03,1.709714e-02,8.604215e-03,4.422502e-01,1.188586e+01,2059
Mortierella_verticillata,Hydra_vulgaris,391.353356,188,2.212933e-16,1.841449e-02,8.447908e-03,5.284698e-01,9.203726e+00,4243
Mortierella_verticillata,Hydra_oligactis,281.642741,182,3.015454e-06,2.049594e-02,9.883851e-03,5.788524e-01,1.553198e+01,1587
Mortierella_verticillata,Physalia_physalis,333.776194,188,3.094879e-10,1.721261e-02,8.487751e-03,4.745870e-01,9.999581e+00,3352
Mortierella_verticillata,Nanomia_bijuga,310.108406,187,3.862679e-08,1.587972e-02,8.116308e-03,4.516941e-01,1.105049e+01,3203
Mortierella_verticillata,Agalma_elegans,342.855501,189,5.288264e-11,1.400203e-02,7.501277e-03,4.426359e-01,1.172377e+01,3616
Mortierella_verticillata,Abylopsis_tetragona,276.089849,188,2.988576e-05,1.162723e-02,6.421291e-03,4.230802e-01,8.318837e+00,4142
Mortierella_verticillata,Craseoa_lathetica,263.184311,185,1.388529e-04,1.507650e-02,7.956832e-03,4.855103e-01,1.175599e+01,2670
Rhizopus_oryzae,Ministeria_vibrans,355.064443,185,8.032123e-13,2.013748e-02,1.081360e-02,5.644244e-01,1.230542e+01,2864
Rhizopus_oryzae,Capsaspora_owczarzaki,374.977242,189,2.208779e-14,1.792943e-02,9.934630e-03,4.151931e-01,1.055283e+01,3684
Rhizopus_oryzae,Sphaeroforma_arctica,248.389163,181,6.578158e-04,1.469365e-02,9.844212e-03,4.681309e-01,1.143555e+01,2133
Rhizopus_oryzae,Amoebidium_parasiticum,300.102052,185,1.759385e-07,1.454570e-02,8.935774e-03,4.366796e-01,1.022413e+01,3352
Rhizopus_oryzae,Salpingoeca_rosetta,346.220996,187,1.293141e-11,1.928708e-02,1.112986e-02,5.746664e-01,9.008311e+00,3813
Rhizopus_oryzae,Monosiga_ovata,239.039029,175,9.307143e-04,1.821240e-02,1.147253e-02,4.783070e-01,1.626808e+01,1206
Rhizopus_oryzae,Euplokamis_dunlapae,238.226953,184,4.360638e-03,1.033712e-02,7.598561e-03,5.219678e-01,1.329311e+01,2096
Rhizopus_oryzae,Vallicula_sp,240.010209,185,4.011223e-03,1.205002e-02,7.599272e-03,4.071946e-01,1.274791e+01,2048
Rhizopus_oryzae,Coeloplana_astericola,228.694611,186,1.796184e-02,1.197719e-02,8.002528e-03,4.250132e-01,1.284521e+01,2053
Rhizopus_oryzae,Pleurobrachia_bachei,229.546043,188,2.086477e-02,1.066394e-02,7.060370e-03,4.934319e-01,1.240749e+01,2254
Rhizopus_oryzae,Pleurobrachia_atlantica,223.914168,187,3.363478e-02,1.010645e-02,5.873172e-03,4.100223e-01,1.082359e+01,2974
Rhizopus_oryzae,Dryodora_glandiformis,243.837712,186,2.818551e-03,1.315177e-02,7.891458e-03,4.709046e-01,1.182290e+01,2554
Rhizopus_oryzae,Bolinopsis_infundibulum,200.138972,181,1.569063e-01,1.356967e-02,8.319977e-03,4.588162e-01,1.212437e+01,1785
Rhizopus_oryzae,Mertensiidae_sp,235.907226,185,6.746001e-03,1.268573e-02,8.398533e-03,4.160571e-01,1.153712e+01,2050
Rhizopus_oryzae,Mnemiopsis_leidyi,200.863724,187,2.314249e-01,9.772405e-03,6.609031e-03,4.214181e-01,1.111016e+01,2343
Rhizopus_oryzae,Beroe_abyssicola,277.377613,188,2.399262e-05,1.188669e-02,6.724203e-03,4.520717e-01,1.185926e+01,3181
Rhizopus_oryzae,Sycon_coactum,280.178298,186,9.628263e-06,1.469568e-02,9.976653e-03,5.663341e-01,1.127998e+01,2807
Rhizopus_oryzae,Sycon_ciliatum,317.152310,189,1.521259e-08,1.491335e-02,9.886309e-03,5.554925e-01,1.096757e+01,3577
Rhizopus_oryzae,Corticium_candelabrum,234.141426,181,4.757780e-03,1.404185e-02,9.960017e-03,4.941867e-01,1.177794e+01,1869
Rhizopus_oryzae,Oscarella_carmela,255.389098,187,6.582195e-04,1.069458e-02,6.693751e-03,4.139277e-01,9.828992e+00,3557
Rhizopus_oryzae,Hyalonema_populiferum,229.890368,181,8.122966e-03,1.860067e-02,1.106268e-02,5.918661e-01,1.236474e+01,1703
Rhizopus_oryzae,Aphrocallistes_vastus,276.936486,188,2.587284e-05,1.408309e-02,7.501296e-03,4.371868e-01,9.371776e+00,3653
Rhizopus_oryzae,Rossella_fibulata,237.092728,183,4.359109e-03,1.331786e-02,7.550758e-03,4.565190e-01,1.003098e+01,2700
Rhizopus_oryzae,Sympagella_nux,264.142828,186,1.440385e-04,1.412710e-02,7.135564e-03,4.425653e-01,9.658756e+00,3469
Rhizopus_oryzae,Chondrilla_nucula,202.254088,184,1.694654e-01,1.194007e-02,7.587128e-03,4.078230e-01,1.133273e+01,2098
Rhizopus_oryzae,Ircinia_fasciculata,196.119296,178,1.673736e-01,1.098977e-02,9.313210e-03,4.180992e-01,1.753858e+01,1018
Rhizopus_oryzae,Petrosia_ficiformis,239.518286,186,4.942948e-03,9.564309e-03,6.779156e-03,3.730394e-01,1.164902e+01,2447
Rhizopus_oryzae,Amphimedon_queenslandica,252.510550,189,1.383516e-03,1.046478e-02,6.135384e-03,3.839516e-01,9.957288e+00,3555
Rhizopus_oryzae,Ephydatia_muelleri,297.211450,188,6.493563e-07,1.338802e-02,8.266691e-03,4.830394e-01,9.422503e+00,3573
Rhizopus_oryzae,Spongilla_alba,213.451176,177,3.192449e-02,1.569310e-02,1.180639e-02,4.689516e-01,1.360581e+01,1235
Rhizopus_oryzae,Pseudospongosorites_suberitoides,161.159030,176,7.818992e-01,9.394616e-03,8.021473e-03,3.321119e-01,1.456612e+01,1038
Rhizopus_oryzae,Tethya_wilhelma,184.114142,161,1.024180e-01,1.435368e-02,1.155224e-02,5.344822e-01,1.760344e+01,736
Rhizopus_oryzae,Latrunculia_apicalis,296.697066,187,5.635229e-07,1.302665e-02,8.153612e-03,4.327786e-01,1.067850e+01,3388
Rhizopus_oryzae,Kirkpatrickia_variolosa,281.007881,186,8.304758e-06,1.202708e-02,7.663589e-03,4.537148e-01,1.037969e+01,3293
Rhizopus_oryzae,Crella_elegans,224.563616,179,1.178180e-02,1.219471e-02,1.013864e-02,4.586887e-01,1.551966e+01,1288
Rhizopus_oryzae,Trichoplax_adhaerens,270.880778,188,7.127036e-05,1.079923e-02,7.007302e-03,4.360874e-01,1.009135e+01,3693
Rhizopus_oryzae,Strongylocentrotus_purpuratus,232.453458,185,1.025513e-02,8.884770e-03,6.233285e-03,3.600032e-01,1.007222e+01,3192
Rhizopus_oryzae,Saccoglossus_kowalevskii,197.344936,173,9.897024e-02,1.142015e-02,7.770740e-03,4.597150e-01,1.361761e+01,1400
Rhizopus_oryzae,Petromyzon_marinus,328.846671,185,3.857635e-10,1.970974e-02,1.300758e-02,6.641666e-01,1.437185e+01,1862
Rhizopus_oryzae,Danio_rerio,306.131648,189,1.447590e-07,1.090413e-02,6.868923e-03,4.760443e-01,1.077887e+01,3607
Rhizopus_oryzae,Homo_sapiens,313.154224,189,3.489254e-08,1.260090e-02,7.514337e-03,4.710540e-01,1.009619e+01,3760
Rhizopus_oryzae,Lottia_gigantea,330.694457,187,4.600403e-10,1.273268e-02,7.051057e-03,4.909382e-01,1.007030e+01,3865
Rhizopus_oryzae,Capitella_teleta,246.735588,188,2.598558e-03,9.406548e-03,5.789969e-03,4.476282e-01,9.446675e+00,3786
Rhizopus_oryzae,Tubulanus_polymorphus,273.784246,187,3.600585e-05,9.884787e-03,6.099097e-03,4.452175e-01,1.096356e+01,3522
Rhizopus_oryzae,Hemithiris_psittacea,225.686109,184,1.961091e-02,7.803318e-03,5.493379e-03,3.959406e-01,1.006476e+01,3192
Rhizopus_oryzae,Priapulus_caudatus,190.868875,182,3.112450e-01,9.451557e-03,7.633397e-03,4.169701e-01,1.299264e+01,1665
Rhizopus_oryzae,Lithobius_forficatus,250.806033,188,1.493634e-03,9.236838e-03,5.924893e-03,3.930023e-01,1.040697e+01,3319
Rhizopus_oryzae,Drosophila_melanogaster,263.444601,190,3.344170e-04,9.563432e-03,5.778364e-03,3.825917e-01,1.098276e+01,4053
Rhizopus_oryzae,Daphnia_pulex,219.525963,189,6.343247e-02,7.239181e-03,5.265889e-03,3.685825e-01,9.987932e+00,3789
Rhizopus_oryzae,Eunicella_verrucosa,223.703534,188,3.836305e-02,8.844842e-03,5.572580e-03,3.507430e-01,9.942642e+00,3306
Rhizopus_oryzae,Acropora_digitifera,252.796891,185,6.838058e-04,1.035235e-02,6.656464e-03,4.372205e-01,1.188738e+01,2821
Rhizopus_oryzae,Platygyra_carnosa,225.749063,185,2.198719e-02,1.085511e-02,7.247584e-03,4.573875e-01,1.161910e+01,2821
Rhizopus_oryzae,Nematostella_vectensis,248.666883,188,2.003711e-03,8.783831e-03,5.839348e-03,3.937762e-01,9.926583e+00,3577
Rhizopus_oryzae,Bolocera_tuediae,154.987649,172,8.194052e-01,1.125464e-02,8.239794e-03,5.217092e-01,1.449691e+01,979
Rhizopus_oryzae,Aiptasia_pallida,194.981254,181,2.261592e-01,8.820158e-03,6.415706e-03,3.723484e-01,1.091285e+01,2361
Rhizopus_oryzae,Hormathia_digitata,211.902743,176,3.347151e-02,1.056759e-02,8.457626e-03,4.407631e-01,1.374360e+01,1359
Rhizopus_oryzae,Aurelia_aurita,193.062962,179,2.237315e-01,9.881917e-03,8.365537e-03,4.131040e-01,1.241835e+01,1584
Rhizopus_oryzae,Periphylla_periphylla,243.970692,181,1.251690e-03,1.178376e-02,9.276065e-03,4.232982e-01,1.420707e+01,1614
Rhizopus_oryzae,Hydra_viridissima,200.843915,180,1.370571e-01,1.161804e-02,8.176351e-03,3.720676e-01,1.317124e+01,1632
Rhizopus_oryzae,Hydra_vulgaris,291.966132,189,2.210270e-06,1.387329e-02,7.649984e-03,4.825799e-01,9.653856e+00,3490
Rhizopus_oryzae,Hydra_oligactis,220.265187,178,1.706368e-02,1.578836e-02,1.054806e-02,4.414626e-01,1.517980e+01,1273
Rhizopus_oryzae,Physalia_physalis,236.668342,186,7.058255e-03,1.071514e-02,7.196149e-03,3.757333e-01,1.007143e+01,2746
Rhizopus_oryzae,Nanomia_bijuga,245.798375,186,2.165652e-03,1.043929e-02,7.053394e-03,4.329801e-01,1.156432e+01,2630
Rhizopus_oryzae,Agalma_elegans,236.295271,189,1.105095e-02,1.113113e-02,7.015972e-03,4.747247e-01,1.034331e+01,2753
Rhizopus_oryzae,Abylopsis_tetragona,252.367177,188,1.200773e-03,8.554997e-03,6.019012e-03,4.433868e-01,1.003089e+01,3508
Rhizopus_oryzae,Craseoa_lathetica,219.081698,182,3.145943e-02,1.015406e-02,7.487445e-03,4.372097e-01,1.220848e+01,2018
Ministeria_vibrans,Capsaspora_owczarzaki,214.674831,184,6.030344e-02,8.460174e-03,6.041437e-03,3.156968e-01,1.007888e+01,3294
Ministeria_vibrans,Sphaeroforma_arctica,268.459634,182,3.190622e-05,1.745548e-02,1.045314e-02,5.046986e-01,1.374396e+01,1727
Ministeria_vibrans,Amoebidium_parasiticum,282.392748,186,6.477311e-06,1.392138e-02,8.222771e-03,3.980325e-01,1.085959e+01,2942
Ministeria_vibrans,Salpingoeca_rosetta,231.083065,187,1.556474e-02,7.990069e-03,6.110710e-03,2.459120e-01,1.063171e+01,3298
Ministeria_vibrans,Monosiga_ovata,186.475253,179,3.354792e-01,1.277370e-02,9.716562e-03,3.020982e-01,1.362717e+01,1394
Ministeria_vibrans,Euplokamis_dunlapae,299.119051,181,7.675569e-08,2.353298e-02,1.225347e-02,6.009747e-01,1.134767e+01,2220
Ministeria_vibrans,Vallicula_sp,322.707403,181,4.690933e-10,2.595511e-02,1.396343e-02,6.029691e-01,1.267586e+01,1812
Ministeria_vibrans,Coeloplana_astericola,344.892124,184,6.795819e-12,2.912481e-02,1.447938e-02,7.073789e-01,1.278566e+01,1974
Ministeria_vibrans,Pleurobrachia_bachei,275.555589,185,1.753682e-05,2.270465e-02,1.228362e-02,5.813293e-01,1.198023e+01,1989
Ministeria_vibrans,Pleurobrachia_atlantica,361.695713,185,1.556505e-13,2.366682e-02,1.195183e-02,5.759975e-01,1.028638e+01,3154
Ministeria_vibrans,Dryodora_glandiformis,327.115139,185,5.691933e-10,2.364196e-02,1.291584e-02,5.724711e-01,1.163899e+01,2555
Ministeria_vibrans,Bolinopsis_infundibulum,347.999776,186,6.161103e-12,2.786923e-02,1.495471e-02,6.635794e-01,1.433899e+01,1815
Ministeria_vibrans,Mertensiidae_sp,370.337027,181,4.150629e-15,3.053429e-02,1.623586e-02,7.151492e-01,1.302661e+01,1825
Ministeria_vibrans,Mnemiopsis_leidyi,380.089898,183,6.717298e-16,2.525022e-02,1.302131e-02,6.197488e-01,1.189300e+01,2503
Ministeria_vibrans,Beroe_abyssicola,431.666571,186,1.405004e-21,2.721293e-02,1.317491e-02,6.575243e-01,1.136892e+01,3135
Ministeria_vibrans,Sycon_coactum,279.627887,187,1.316078e-05,1.302065e-02,8.075775e-03,3.705323e-01,1.164193e+01,2901
Ministeria_vibrans,Sycon_ciliatum,263.760123,188,2.220452e-04,1.381819e-02,7.842050e-03,3.871312e-01,1.004457e+01,3232
Ministeria_vibrans,Corticium_candelabrum,230.080043,182,9.103962e-03,1.511776e-02,9.170502e-03,3.673803e-01,1.397520e+01,1762
Ministeria_vibrans,Oscarella_carmela,322.799021,185,1.484883e-09,1.708134e-02,9.284019e-03,4.112567e-01,1.127081e+01,3365
Ministeria_vibrans,Hyalonema_populiferum,477.494194,183,3.725596e-28,3.788483e-02,1.995098e-02,9.684700e-01,1.677806e+01,1729
Ministeria_vibrans,Aphrocallistes_vastus,486.795910,184,3.304821e-29,2.727958e-02,1.336707e-02,6.518507e-01,1.178894e+01,3402
Ministeria_vibrans,Rossella_fibulata,382.649699,186,1.041604e-15,2.464240e-02,1.228987e-02,5.910540e-01,1.217478e+01,2783
Ministeria_vibrans,Sympagella_nux,461.635554,185,1.262512e-25,2.719993e-02,1.287717e-02,6.578439e-01,1.189211e+01,3156
Ministeria_vibrans,Chondrilla_nucula,307.054954,183,2.514028e-08,2.188274e-02,1.155278e-02,5.069562e-01,1.286669e+01,2194
Ministeria_vibrans,Ircinia_fasciculata,238.223269,178,1.727735e-03,2.263485e-02,1.374299e-02,5.775005e-01,1.510397e+01,1208
Ministeria_vibrans,Petrosia_ficiformis,342.264868,181,4.820639e-12,2.525079e-02,1.339723e-02,5.986952e-01,1.315691e+01,1923
Ministeria_vibrans,Amphimedon_queenslandica,415.736857,187,1.966470e-19,2.351333e-02,1.251250e-02,5.494947e-01,1.101375e+01,3394
Ministeria_vibrans,Ephydatia_muelleri,312.735833,187,2.240166e-08,1.826882e-02,9.249615e-03,4.525758e-01,1.040270e+01,3288
Ministeria_vibrans,Spongilla_alba,232.237096,184,9.203106e-03,1.716818e-02,9.810621e-03,4.560926e-01,1.440058e+01,1449
Ministeria_vibrans,Pseudospongosorites_suberitoides,223.308572,176,9.128814e-03,1.720922e-02,1.150624e-02,4.278503e-01,1.528801e+01,1158
Ministeria_vibrans,Tethya_wilhelma,215.704507,165,4.890370e-03,2.075290e-02,1.385854e-02,5.219132e-01,1.643550e+01,883
Ministeria_vibrans,Latrunculia_apicalis,324.997132,188,2.160763e-09,1.971207e-02,9.973891e-03,4.748856e-01,1.053168e+01,3060
Ministeria_vibrans,Kirkpatrickia_variolosa,356.682789,185,5.396614e-13,2.067662e-02,1.076507e-02,5.063527e-01,1.208744e+01,3073
Ministeria_vibrans,Crella_elegans,212.467571,174,2.486589e-02,1.846003e-02,1.088545e-02,4.644625e-01,1.395795e+01,1291
Ministeria_vibrans,Trichoplax_adhaerens,532.833015,188,9.905371e-35,2.736327e-02,1.482788e-02,6.880360e-01,1.257869e+01,3391
Ministeria_vibrans,Strongylocentrotus_purpuratus,359.945231,186,3.381092e-13,2.152286e-02,1.155455e-02,5.303633e-01,1.065140e+01,2806
Ministeria_vibrans,Saccoglossus_kowalevskii,274.901078,176,2.647736e-06,2.277107e-02,1.253417e-02,5.950061e-01,1.321830e+01,1433
Ministeria_vibrans,Petromyzon_marinus,193.057770,180,2.397297e-01,1.326463e-02,8.548848e-03,3.499549e-01,1.186403e+01,1724
Ministeria_vibrans,Danio_rerio,367.627231,185,3.496995e-14,2.043138e-02,1.047170e-02,5.218535e-01,1.078890e+01,3290
Ministeria_vibrans,Homo_sapiens,371.972409,187,2.344782e-14,1.995171e-02,1.010108e-02,5.038018e-01,1.041038e+01,3420
Ministeria_vibrans,Lottia_gigantea,578.053696,189,4.947746e-41,2.960473e-02,1.641248e-02,7.175822e-01,1.173612e+01,3436
Ministeria_vibrans,Capitella_teleta,389.517332,186,1.699675e-16,2.224480e-02,1.176730e-02,5.549471e-01,1.054853e+01,3383
Ministeria_vibrans,Tubulanus_polymorphus,524.309977,187,9.405059e-34,2.769250e-02,1.548603e-02,6.692522e-01,1.172251e+01,3436
Ministeria_vibrans,Hemithiris_psittacea,401.113052,183,2.282792e-18,2.345140e-02,1.327178e-02,5.506988e-01,1.055355e+01,3020
Ministeria_vibrans,Priapulus_caudatus,251.141927,184,7.346669e-04,1.779979e-02,1.078828e-02,4.205475e-01,1.261558e+01,1805
Ministeria_vibrans,Lithobius_forficatus,395.362617,185,2.416533e-17,2.187173e-02,1.201715e-02,5.292463e-01,1.039049e+01,3161
Ministeria_vibrans,Drosophila_melanogaster,405.968057,188,4.352842e-18,2.084569e-02,1.178842e-02,5.393964e-01,1.043561e+01,3708
Ministeria_vibrans,Daphnia_pulex,342.761773,186,2.129414e-11,1.958056e-02,1.051810e-02,4.880327e-01,1.010616e+01,3467
Ministeria_vibrans,Eunicella_verrucosa,433.476728,184,3.507071e-22,2.381822e-02,1.191837e-02,5.595645e-01,1.207714e+01,3240
Ministeria_vibrans,Acropora_digitifera,377.323278,185,2.898774e-15,2.187947e-02,1.100540e-02,5.329147e-01,1.223462e+01,2773
Ministeria_vibrans,Platygyra_carnosa,301.868031,187,2.046221e-07,1.823843e-02,1.003265e-02,4.776088e-01,1.143913e+01,2891
Ministeria_vibrans,Nematostella_vectensis,391.791786,187,1.353079e-16,2.120565e-02,1.161155e-02,5.181796e-01,1.077925e+01,3184
Ministeria_vibrans,Bolocera_tuediae,219.215124,170,6.510952e-03,2.025792e-02,1.238231e-02,5.493718e-01,1.573830e+01,1060
Ministeria_vibrans,Aiptasia_pallida,333.665337,185,1.290170e-10,2.326830e-02,1.333858e-02,5.580579e-01,1.134943e+01,2487
Ministeria_vibrans,Hormathia_digitata,276.860802,176,1.823552e-06,2.009144e-02,1.300205e-02,5.205987e-01,1.501513e+01,1450
Ministeria_vibrans,Aurelia_aurita,283.423519,176,5.078319e-07,2.364615e-02,1.385487e-02,5.858366e-01,1.409296e+01,1527
Ministeria_vibrans,Periphylla_periphylla,306.186976,183,3.014677e-08,2.589655e-02,1.487859e-02,6.053971e-01,1.517528e+01,1509
Ministeria_vibrans,Hydra_viridissima,376.108428,181,9.119757e-16,2.831626e-02,1.612922e-02,6.667242e-01,1.366572e+01,1888
Ministeria_vibrans,Hydra_vulgaris,581.727309,186,2.560497e-42,3.027857e-02,1.607196e-02,7.343699e-01,1.176966e+01,3231
Ministeria_vibrans,Hydra_oligactis,369.751086,175,5.146041e-16,3.226696e-02,1.808276e-02,7.557733e-01,1.499041e+01,1511
Ministeria_vibrans,Physalia_physalis,448.569501,182,1.640870e-24,2.858000e-02,1.571221e-02,7.032292e-01,1.125829e+01,2674
Ministeria_vibrans,Nanomia_bijuga,442.855710,184,2.227740e-23,2.969266e-02,1.540328e-02,7.234150e-01,1.261063e+01,2547
Ministeria_vibrans,Agalma_elegans,408.953260,186,8.667851e-19,2.539217e-02,1.404901e-02,6.389803e-01,1.155961e+01,2792
Ministeria_vibrans,Abylopsis_tetragona,383.937090,186,7.431059e-16,2.308797e-02,1.287209e-02,5.753611e-01,1.016555e+01,3076
Ministeria_vibrans,Craseoa_lathetica,403.682465,183,1.120193e-18,2.765423e-02,1.514910e-02,6.735743e-01,1.298966e+01,2244
Capsaspora_owczarzaki,Sphaeroforma_arctica,268.173278,184,5.041584e-05,1.174767e-02,7.543418e-03,3.158670e-01,1.304899e+01,2230
Capsaspora_owczarzaki,Amoebidium_parasiticum,273.348442,186,3.159884e-05,1.089846e-02,6.090314e-03,3.208067e-01,1.048388e+01,3912
Capsaspora_owczarzaki,Salpingoeca_rosetta,242.035919,188,4.788456e-03,8.097669e-03,6.092034e-03,3.203061e-01,8.090615e+00,4649
Capsaspora_owczarzaki,Monosiga_ovata,198.811734,178,1.361557e-01,1.036598e-02,8.970917e-03,3.184022e-01,1.411520e+01,1382
Capsaspora_owczarzaki,Euplokamis_dunlapae,330.793460,180,5.364485e-11,2.108090e-02,1.155557e-02,6.218207e-01,1.237021e+01,2269
Capsaspora_owczarzaki,Vallicula_sp,303.079209,182,4.410347e-08,2.299002e-02,1.032578e-02,5.186410e-01,1.141880e+01,2134
Capsaspora_owczarzaki,Coeloplana_astericola,343.341358,185,1.354012e-11,2.536873e-02,1.205495e-02,6.503805e-01,1.186729e+01,2317
Capsaspora_owczarzaki,Pleurobrachia_bachei,281.325535,187,9.754504e-06,1.882279e-02,9.499237e-03,5.199463e-01,1.012605e+01,2614
Capsaspora_owczarzaki,Pleurobrachia_atlantica,370.224290,187,3.651041e-14,2.131164e-02,1.026854e-02,5.436201e-01,1.190167e+01,3568
Capsaspora_owczarzaki,Dryodora_glandiformis,296.528088,183,2.168962e-07,1.892816e-02,9.462092e-03,4.764670e-01,1.160752e+01,2798
Capsaspora_owczarzaki,Bolinopsis_infundibulum,282.536661,181,2.021549e-06,2.191011e-02,1.083490e-02,5.434633e-01,1.277070e+01,2037
Capsaspora_owczarzaki,Mertensiidae_sp,304.979391,180,1.725635e-08,2.416100e-02,1.225453e-02,5.845054e-01,1.124197e+01,2244
Capsaspora_owczarzaki,Mnemiopsis_leidyi,340.313510,183,1.467659e-11,2.094102e-02,1.026844e-02,5.530557e-01,1.242988e+01,2639
Capsaspora_owczarzaki,Beroe_abyssicola,426.160361,187,1.039567e-20,2.358253e-02,1.118927e-02,5.716092e-01,9.973414e+00,3707
Capsaspora_owczarzaki,Sycon_coactum,274.403844,184,1.734439e-05,1.230800e-02,6.311831e-03,4.410258e-01,1.184724e+01,3302
Capsaspora_owczarzaki,Sycon_ciliatum,340.996968,185,2.353350e-11,1.323306e-02,6.610307e-03,4.488254e-01,1.104655e+01,4268
Capsaspora_owczarzaki,Corticium_candelabrum,238.080795,182,3.299044e-03,1.392145e-02,7.914897e-03,3.990622e-01,1.214028e+01,2159
Capsaspora_owczarzaki,Oscarella_carmela,371.782794,184,8.469192e-15,1.648546e-02,7.962880e-03,4.046572e-01,1.030587e+01,4238
Capsaspora_owczarzaki,Hyalonema_populiferum,435.008847,182,9.307389e-23,3.526417e-02,1.847756e-02,8.468940e-01,1.405046e+01,1937
Capsaspora_owczarzaki,Aphrocallistes_vastus,478.688066,190,7.255967e-27,2.529903e-02,1.193925e-02,6.031148e-01,9.573248e+00,4381
Capsaspora_owczarzaki,Rossella_fibulata,394.502058,188,9.591244e-17,2.397950e-02,1.114302e-02,5.836151e-01,1.139513e+01,3429
Capsaspora_owczarzaki,Sympagella_nux,456.495119,189,3.645796e-24,2.526808e-02,1.130174e-02,6.075674e-01,1.007070e+01,4102
Capsaspora_owczarzaki,Chondrilla_nucula,307.819513,185,3.656163e-08,2.055253e-02,1.058445e-02,4.985298e-01,1.042373e+01,2538
Capsaspora_owczarzaki,Ircinia_fasciculata,184.288875,171,2.306834e-01,1.711045e-02,1.084092e-02,3.841366e-01,1.315151e+01,1221
